ts=14019; X_raw=98; Y_raw=-327; Z_raw=-28; X_acc_der=98.00; Y_acc_der=-327.00; Z_acc_der=-28.00; X_gyr_der=-118.17; Y_gyr_der=-5.83; Z_gyr_der=33.07;
ts=14123; X_raw=23; Y_raw=-270; Z_raw=-150; X_acc_der=23.00; Y_acc_der=-270.00; Z_acc_der=-150.00; X_gyr_der=-118.02; Y_gyr_der=-5.71; Z_gyr_der=33.89;
ts=14227; X_raw=108; Y_raw=-422; Z_raw=-54; X_acc_der=108.00; Y_acc_der=-422.00; Z_acc_der=-54.00; X_gyr_der=-117.40; Y_gyr_der=-6.47; Z_gyr_der=33.47;
ts=14331; X_raw=277; Y_raw=-369; Z_raw=-109; X_acc_der=277.00; Y_acc_der=-369.00; Z_acc_der=-109.00; X_gyr_der=-117.53; Y_gyr_der=-6.35; Z_gyr_der=33.19;
ts=14435; X_raw=51; Y_raw=-312; Z_raw=-88; X_acc_der=51.00; Y_acc_der=-312.00; Z_acc_der=-88.00; X_gyr_der=-116.52; Y_gyr_der=-5.92; Z_gyr_der=33.68;
ts=14539; X_raw=49; Y_raw=-401; Z_raw=-74; X_acc_der=49.00; Y_acc_der=-401.00; Z_acc_der=-74.00; X_gyr_der=-116.06; Y_gyr_der=-5.47; Z_gyr_der=34.17;
ts=14643; X_raw=284; Y_raw=-387; Z_raw=-133; X_acc_der=284.00; Y_acc_der=-387.00; Z_acc_der=-133.00; X_gyr_der=-117.13; Y_gyr_der=-5.77; Z_gyr_der=33.53;
ts=14747; X_raw=54; Y_raw=-400; Z_raw=-108; X_acc_der=54.00; Y_acc_der=-400.00; Z_acc_der=-108.00; X_gyr_der=-117.47; Y_gyr_der=-6.81; Z_gyr_der=32.89;
ts=14851; X_raw=-18; Y_raw=-348; Z_raw=-62; X_acc_der=-18.00; Y_acc_der=-348.00; Z_acc_der=-62.00; X_gyr_der=-118.50; Y_gyr_der=-6.87; Z_gyr_der=33.89;
ts=14955; X_raw=195; Y_raw=-324; Z_raw=-140; X_acc_der=195.00; Y_acc_der=-324.00; Z_acc_der=-140.00; X_gyr_der=-117.83; Y_gyr_der=-6.08; Z_gyr_der=33.16; FFT_array_in=[195.000000, -18.000000, 54.000000, 284.000000, 49.000000, 51.000000, 277.000000, 108.000000, 23.000000, 98.000000, 184.000000, -53.000000, -36.000000, 370.000000, 148.000000, -78.000000, 289.000000, 137.000000, -97.000000, 154.000000, 206.000000, -23.000000, 97.000000, 271.000000, 18.000000, 80.000000, -50.000000, 104.000000, 143.000000, -165.000000, 456.000000, -52.000000, -325.000000, 512.000000, 409.000000, -462.000000, 267.000000, 484.000000, -108.000000, -9.000000, 212.000000, 609.000000, 202.000000, 551.000000, 1081.000000, 438.000000, -84.000000, -109.000000, -608.000000, 1023.000000, 628.000000, -148.000000, 167.000000, 2096.000000, -696.000000, -1834.000000, 669.000000, 3608.000000, 383.000000, -2188.000000, -20.000000, 382.000000, 503.000000, 84.000000, ]; FFT_array_der=[10941.000000, 463.175568, -1931.535400, 240.700806, -1536.788330, -882.576965, 1778.013428, -854.610718, 422.657837, 6137.821289, 4793.862305, 293.355621, -2984.747314, -5745.333496, -9177.003906, -8697.726562, 23.999430, 8573.943359, 6095.154297, 8280.253906, -2201.013184, -1079.326294, -2343.157227, 1399.260010, -3190.657715, -118.216949, -703.688232, -1246.994385, 1238.549316, 1686.456177, 3000.353516, -130.180496, -1669.000000, -130.180756, 3000.354248, 1686.456421, 1238.549561, -1246.993896, -703.687683, -118.217438, -3190.657715, 1399.260010, -2343.157715, -1079.326538, -2201.013428, 8280.251953, 6095.155273, 8573.943359, 24.000570, -8697.724609, -9177.003906, -5745.334961, -2984.748047, 293.353912, 4793.861328, 6137.823242, 422.657837, -854.610962, 1778.013672, -882.576660, -1536.788330, 240.701050, -1931.534668, 463.175415, ]; FFT_max_freq=0.000000; I (15101) ACTUATE: dataframe - ts: 15099, freq: 0.000000, cue: 0

ts=15213; X_raw=83; Y_raw=-343; Z_raw=-136; X_acc_der=83.00; Y_acc_der=-343.00; Z_acc_der=-136.00; X_gyr_der=-118.26; Y_gyr_der=-5.80; Z_gyr_der=34.41;
ts=15317; X_raw=229; Y_raw=-365; Z_raw=-77; X_acc_der=229.00; Y_acc_der=-365.00; Z_acc_der=-77.00; X_gyr_der=-117.77; Y_gyr_der=-5.92; Z_gyr_der=33.92;
ts=15421; X_raw=176; Y_raw=-345; Z_raw=-94; X_acc_der=176.00; Y_acc_der=-345.00; Z_acc_der=-94.00; X_gyr_der=-116.61; Y_gyr_der=-5.56; Z_gyr_der=32.37;
ts=15525; X_raw=-23; Y_raw=-395; Z_raw=-161; X_acc_der=-23.00; Y_acc_der=-395.00; Z_acc_der=-161.00; X_gyr_der=-118.32; Y_gyr_der=-5.40; Z_gyr_der=33.53;
ts=15629; X_raw=116; Y_raw=-401; Z_raw=-44; X_acc_der=116.00; Y_acc_der=-401.00; Z_acc_der=-44.00; X_gyr_der=-118.08; Y_gyr_der=-5.98; Z_gyr_der=34.02;
ts=15733; X_raw=196; Y_raw=-371; Z_raw=-144; X_acc_der=196.00; Y_acc_der=-371.00; Z_acc_der=-144.00; X_gyr_der=-117.77; Y_gyr_der=-4.98; Z_gyr_der=33.68;
ts=15837; X_raw=-6; Y_raw=-384; Z_raw=-40; X_acc_der=-6.00; Y_acc_der=-384.00; Z_acc_der=-40.00; X_gyr_der=-118.08; Y_gyr_der=-5.37; Z_gyr_der=33.65;
ts=15941; X_raw=61; Y_raw=-359; Z_raw=-124; X_acc_der=61.00; Y_acc_der=-359.00; Z_acc_der=-124.00; X_gyr_der=-118.02; Y_gyr_der=-5.92; Z_gyr_der=33.80;
ts=16045; X_raw=219; Y_raw=-359; Z_raw=-89; X_acc_der=219.00; Y_acc_der=-359.00; Z_acc_der=-89.00; X_gyr_der=-118.02; Y_gyr_der=-6.20; Z_gyr_der=33.07;
ts=16149; X_raw=109; Y_raw=-411; Z_raw=-79; X_acc_der=109.00; Y_acc_der=-411.00; Z_acc_der=-79.00; X_gyr_der=-118.02; Y_gyr_der=-6.14; Z_gyr_der=34.66;
ts=16253; X_raw=17; Y_raw=-401; Z_raw=-156; X_acc_der=17.00; Y_acc_der=-401.00; Z_acc_der=-156.00; X_gyr_der=-116.95; Y_gyr_der=-5.74; Z_gyr_der=33.01;
ts=16357; X_raw=174; Y_raw=-369; Z_raw=-10; X_acc_der=174.00; Y_acc_der=-369.00; Z_acc_der=-10.00; X_gyr_der=-118.23; Y_gyr_der=-5.59; Z_gyr_der=34.29;
ts=16461; X_raw=150; Y_raw=-349; Z_raw=-146; X_acc_der=150.00; Y_acc_der=-349.00; Z_acc_der=-146.00; X_gyr_der=-118.32; Y_gyr_der=-5.56; Z_gyr_der=34.08;
ts=16565; X_raw=19; Y_raw=-396; Z_raw=-26; X_acc_der=19.00; Y_acc_der=-396.00; Z_acc_der=-26.00; X_gyr_der=-118.63; Y_gyr_der=-5.59; Z_gyr_der=33.19;
ts=16669; X_raw=78; Y_raw=-380; Z_raw=-95; X_acc_der=78.00; Y_acc_der=-380.00; Z_acc_der=-95.00; X_gyr_der=-117.40; Y_gyr_der=-5.71; Z_gyr_der=32.85;
ts=16773; X_raw=160; Y_raw=-336; Z_raw=-107; X_acc_der=160.00; Y_acc_der=-336.00; Z_acc_der=-107.00; X_gyr_der=-117.37; Y_gyr_der=-5.01; Z_gyr_der=32.89;
ts=16877; X_raw=83; Y_raw=-338; Z_raw=-40; X_acc_der=83.00; Y_acc_der=-338.00; Z_acc_der=-40.00; X_gyr_der=-118.29; Y_gyr_der=-6.26; Z_gyr_der=33.44;
ts=16981; X_raw=49; Y_raw=-358; Z_raw=-113; X_acc_der=49.00; Y_acc_der=-358.00; Z_acc_der=-113.00; X_gyr_der=-117.95; Y_gyr_der=-5.62; Z_gyr_der=33.68;
ts=17085; X_raw=75; Y_raw=-394; Z_raw=-64; X_acc_der=75.00; Y_acc_der=-394.00; Z_acc_der=-64.00; X_gyr_der=-116.31; Y_gyr_der=-5.65; Z_gyr_der=33.31;
ts=17189; X_raw=87; Y_raw=-391; Z_raw=-147; X_acc_der=87.00; Y_acc_der=-391.00; Z_acc_der=-147.00; X_gyr_der=-118.47; Y_gyr_der=-6.26; Z_gyr_der=33.40;
ts=17293; X_raw=201; Y_raw=-334; Z_raw=-38; X_acc_der=201.00; Y_acc_der=-334.00; Z_acc_der=-38.00; X_gyr_der=-117.98; Y_gyr_der=-5.28; Z_gyr_der=33.77;
ts=17397; X_raw=343; Y_raw=-436; Z_raw=-113; X_acc_der=343.00; Y_acc_der=-436.00; Z_acc_der=-113.00; X_gyr_der=-117.62; Y_gyr_der=-5.53; Z_gyr_der=34.14;
ts=17501; X_raw=122; Y_raw=-436; Z_raw=-161; X_acc_der=122.00; Y_acc_der=-436.00; Z_acc_der=-161.00; X_gyr_der=-117.80; Y_gyr_der=-5.44; Z_gyr_der=33.56;
ts=17605; X_raw=-202; Y_raw=-245; Z_raw=-18; X_acc_der=-202.00; Y_acc_der=-245.00; Z_acc_der=-18.00; X_gyr_der=-116.49; Y_gyr_der=-5.50; Z_gyr_der=32.31;
ts=17709; X_raw=221; Y_raw=-154; Z_raw=-48; X_acc_der=221.00; Y_acc_der=-154.00; Z_acc_der=-48.00; X_gyr_der=-117.44; Y_gyr_der=-6.44; Z_gyr_der=33.22;
ts=17813; X_raw=763; Y_raw=-446; Z_raw=-123; X_acc_der=763.00; Y_acc_der=-446.00; Z_acc_der=-123.00; X_gyr_der=-119.24; Y_gyr_der=-6.35; Z_gyr_der=33.89;
ts=17917; X_raw=341; Y_raw=-755; Z_raw=-251; X_acc_der=341.00; Y_acc_der=-755.00; Z_acc_der=-251.00; X_gyr_der=-117.89; Y_gyr_der=-6.02; Z_gyr_der=34.14;
ts=18021; X_raw=-455; Y_raw=-547; Z_raw=-101; X_acc_der=-455.00; Y_acc_der=-547.00; Z_acc_der=-101.00; X_gyr_der=-117.65; Y_gyr_der=-5.10; Z_gyr_der=32.43;
ts=18127; X_raw=115; Y_raw=-100; Z_raw=-77; X_acc_der=115.00; Y_acc_der=-100.00; Z_acc_der=-77.00; X_gyr_der=-119.08; Y_gyr_der=-6.38; Z_gyr_der=34.26;
ts=18231; X_raw=588; Y_raw=-58; Z_raw=81; X_acc_der=588.00; Y_acc_der=-58.00; Z_acc_der=81.00; X_gyr_der=-118.69; Y_gyr_der=-4.95; Z_gyr_der=33.95;
ts=18335; X_raw=-27; Y_raw=-449; Z_raw=-63; X_acc_der=-27.00; Y_acc_der=-449.00; Z_acc_der=-63.00; X_gyr_der=-119.82; Y_gyr_der=-6.44; Z_gyr_der=34.56;
ts=18439; X_raw=-185; Y_raw=-780; Z_raw=-501; X_acc_der=-185.00; Y_acc_der=-780.00; Z_acc_der=-501.00; X_gyr_der=-117.07; Y_gyr_der=-5.19; Z_gyr_der=33.65;
ts=18545; X_raw=-55; Y_raw=-679; Z_raw=51; X_acc_der=-55.00; Y_acc_der=-679.00; Z_acc_der=51.00; X_gyr_der=-117.50; Y_gyr_der=-5.01; Z_gyr_der=34.08;
ts=18649; X_raw=-225; Y_raw=-318; Z_raw=-146; X_acc_der=-225.00; Y_acc_der=-318.00; Z_acc_der=-146.00; X_gyr_der=-117.56; Y_gyr_der=-7.30; Z_gyr_der=33.40;
ts=18755; X_raw=-415; Y_raw=-207; Z_raw=1; X_acc_der=-415.00; Y_acc_der=-207.00; Z_acc_der=1.00; X_gyr_der=-118.29; Y_gyr_der=-5.71; Z_gyr_der=35.69;
ts=18859; X_raw=401; Y_raw=-523; Z_raw=12; X_acc_der=401.00; Y_acc_der=-523.00; Z_acc_der=12.00; X_gyr_der=-114.72; Y_gyr_der=-6.56; Z_gyr_der=33.89;
ts=18963; X_raw=584; Y_raw=-527; Z_raw=-366; X_acc_der=584.00; Y_acc_der=-527.00; Z_acc_der=-366.00; X_gyr_der=-117.25; Y_gyr_der=-5.44; Z_gyr_der=34.53;
ts=19067; X_raw=2127; Y_raw=2235; Z_raw=-364; X_acc_der=2127.00; Y_acc_der=2235.00; Z_acc_der=-364.00; X_gyr_der=-123.11; Y_gyr_der=-11.94; Z_gyr_der=16.27;
ts=19173; X_raw=3836; Y_raw=2493; Z_raw=1315; X_acc_der=3836.00; Y_acc_der=2493.00; Z_acc_der=1315.00; X_gyr_der=-121.44; Y_gyr_der=-14.44; Z_gyr_der=33.71;
ts=19279; X_raw=3257; Y_raw=-811; Z_raw=-643; X_acc_der=3257.00; Y_acc_der=-811.00; Z_acc_der=-643.00; X_gyr_der=-116.06; Y_gyr_der=-3.63; Z_gyr_der=37.19;
ts=19385; X_raw=-4453; Y_raw=-579; Z_raw=498; X_acc_der=-4453.00; Y_acc_der=-579.00; Z_acc_der=498.00; X_gyr_der=-119.05; Y_gyr_der=-8.79; Z_gyr_der=33.47;
ts=19491; X_raw=-1498; Y_raw=-1001; Z_raw=-1502; X_acc_der=-1498.00; Y_acc_der=-1001.00; Z_acc_der=-1502.00; X_gyr_der=-118.47; Y_gyr_der=-12.27; Z_gyr_der=33.16;
ts=19597; X_raw=6475; Y_raw=-1054; Z_raw=54; X_acc_der=6475.00; Y_acc_der=-1054.00; Z_acc_der=54.00; X_gyr_der=-118.38; Y_gyr_der=-3.79; Z_gyr_der=29.50;
ts=19701; X_raw=2952; Y_raw=-3623; Z_raw=-447; X_acc_der=2952.00; Y_acc_der=-3623.00; Z_acc_der=-447.00; X_gyr_der=-133.95; Y_gyr_der=-12.15; Z_gyr_der=66.38;
ts=19807; X_raw=6062; Y_raw=3076; Z_raw=-1425; X_acc_der=6062.00; Y_acc_der=3076.00; Z_acc_der=-1425.00; X_gyr_der=-121.13; Y_gyr_der=-14.84; Z_gyr_der=48.18;
ts=19913; X_raw=21930; Y_raw=5903; Z_raw=-9653; X_acc_der=21930.00; Y_acc_der=5903.00; Z_acc_der=-9653.00; X_gyr_der=-129.50; Y_gyr_der=-9.19; Z_gyr_der=46.32;
ts=20019; X_raw=29824; Y_raw=-1650; Z_raw=-10759; X_acc_der=29824.00; Y_acc_der=-1650.00; Z_acc_der=-10759.00; X_gyr_der=-212.15; Y_gyr_der=-12.55; Z_gyr_der=54.72;
ts=20125; X_raw=24299; Y_raw=6148; Z_raw=25867; X_acc_der=24299.00; Y_acc_der=6148.00; Z_acc_der=25867.00; X_gyr_der=-180.92; Y_gyr_der=-5.65; Z_gyr_der=39.60;
ts=20231; X_raw=1748; Y_raw=5431; Z_raw=14555; X_acc_der=1748.00; Y_acc_der=5431.00; Z_acc_der=14555.00; X_gyr_der=-76.49; Y_gyr_der=12.27; Z_gyr_der=-7.73;
ts=20337; X_raw=19743; Y_raw=-1179; Z_raw=7345; X_acc_der=19743.00; Y_acc_der=-1179.00; Z_acc_der=7345.00; X_gyr_der=-146.32; Y_gyr_der=-7.36; Z_gyr_der=30.84;
ts=20443; X_raw=28279; Y_raw=8205; Z_raw=-1038; X_acc_der=28279.00; Y_acc_der=8205.00; Z_acc_der=-1038.00; X_gyr_der=-48.00; Y_gyr_der=-0.40; Z_gyr_der=5.04;
ts=20549; X_raw=32767; Y_raw=14185; Z_raw=3760; X_acc_der=32767.00; Y_acc_der=14185.00; Z_acc_der=3760.00; X_gyr_der=-36.95; Y_gyr_der=4.12; Z_gyr_der=10.08;
ts=20655; X_raw=14657; Y_raw=-32768; Z_raw=19825; X_acc_der=14657.00; Y_acc_der=-32768.00; Z_acc_der=19825.00; X_gyr_der=-246.17; Y_gyr_der=-7.42; Z_gyr_der=36.61;
ts=20761; X_raw=32767; Y_raw=-10242; Z_raw=3098; X_acc_der=32767.00; Y_acc_der=-10242.00; Z_acc_der=3098.00; X_gyr_der=31.91; Y_gyr_der=46.17; Z_gyr_der=-50.17;
ts=20867; X_raw=18446; Y_raw=5670; Z_raw=-4141; X_acc_der=18446.00; Y_acc_der=5670.00; Z_acc_der=-4141.00; X_gyr_der=-159.02; Y_gyr_der=14.69; Z_gyr_der=57.92;
ts=20973; X_raw=-32768; Y_raw=20290; Z_raw=-1273; X_acc_der=-32768.00; Y_acc_der=20290.00; Z_acc_der=-1273.00; X_gyr_der=-53.68; Y_gyr_der=-24.89; Z_gyr_der=-149.37;
ts=21079; X_raw=-22498; Y_raw=10483; Z_raw=329; X_acc_der=-22498.00; Y_acc_der=10483.00; Z_acc_der=329.00; X_gyr_der=8.03; Y_gyr_der=35.97; Z_gyr_der=-127.24;
ts=21185; X_raw=-5113; Y_raw=-9092; Z_raw=-17429; X_acc_der=-5113.00; Y_acc_der=-9092.00; Z_acc_der=-17429.00; X_gyr_der=-25.74; Y_gyr_der=-39.30; Z_gyr_der=-29.34;
ts=21291; X_raw=-6489; Y_raw=-7087; Z_raw=-2130; X_acc_der=-6489.00; Y_acc_der=-7087.00; Z_acc_der=-2130.00; X_gyr_der=-155.27; Y_gyr_der=-3.02; Z_gyr_der=24.43;
ts=21397; X_raw=-19920; Y_raw=-7465; Z_raw=9355; X_acc_der=-19920.00; Y_acc_der=-7465.00; Z_acc_der=9355.00; X_gyr_der=-169.83; Y_gyr_der=-9.71; Z_gyr_der=47.18;
ts=21503; X_raw=-26421; Y_raw=-2041; Z_raw=6487; X_acc_der=-26421.00; Y_acc_der=-2041.00; Z_acc_der=6487.00; X_gyr_der=-155.69; Y_gyr_der=-36.37; Z_gyr_der=27.33;
ts=21609; X_raw=2377; Y_raw=4829; Z_raw=-1077; X_acc_der=2377.00; Y_acc_der=4829.00; Z_acc_der=-1077.00; X_gyr_der=-33.31; Y_gyr_der=10.93; Z_gyr_der=-32.79;
ts=21715; X_raw=-3561; Y_raw=-8406; Z_raw=-1223; X_acc_der=-3561.00; Y_acc_der=-8406.00; Z_acc_der=-1223.00; X_gyr_der=-150.75; Y_gyr_der=17.37; Z_gyr_der=5.04;
ts=21821; X_raw=-32482; Y_raw=-716; Z_raw=12842; X_acc_der=-32482.00; Y_acc_der=-716.00; Z_acc_der=12842.00; X_gyr_der=-125.16; Y_gyr_der=4.85; Z_gyr_der=14.87;
ts=21927; X_raw=-17656; Y_raw=7877; Z_raw=5982; X_acc_der=-17656.00; Y_acc_der=7877.00; Z_acc_der=5982.00; X_gyr_der=-135.24; Y_gyr_der=-20.06; Z_gyr_der=40.37; FFT_array_in=[-17656.000000, -32482.000000, -3561.000000, 2377.000000, -26421.000000, -19920.000000, -6489.000000, -5113.000000, -22498.000000, -32768.000000, 18446.000000, 32767.000000, 14657.000000, 32767.000000, 28279.000000, 19743.000000, 1748.000000, 24299.000000, 29824.000000, 21930.000000, 6062.000000, 2952.000000, 6475.000000, -1498.000000, -4453.000000, 3257.000000, 3836.000000, 2127.000000, 584.000000, 401.000000, -415.000000, -225.000000, -55.000000, -185.000000, -27.000000, 588.000000, 115.000000, -455.000000, 341.000000, 763.000000, 221.000000, -202.000000, 122.000000, 343.000000, 201.000000, 87.000000, 75.000000, 49.000000, 83.000000, 160.000000, 78.000000, 19.000000, 150.000000, 174.000000, 17.000000, 109.000000, 219.000000, 61.000000, -6.000000, 196.000000, 116.000000, -23.000000, 176.000000, 229.000000, ]; FFT_array_der=[82771.000000, -116749.835938, -262263.812500, -70874.421875, 91732.828125, 56939.882812, -4184.174805, -26504.505859, -108659.726562, -73333.539062, 36786.492188, 28465.269531, -30717.082031, -58285.539062, -48953.585938, -89769.000000, -124097.992188, -3376.250000, 79528.382812, 34443.281250, 7166.896484, -21419.162109, -12932.321289, 22499.853516, 32949.718750, 42604.738281, 34181.667969, -10434.925781, -25658.628906, 2446.878906, 21501.343750, 1731.257812, -22283.000000, 1731.273438, 21501.351562, 2446.875000, -25658.640625, -10434.919922, 34181.675781, 42604.742188, 32949.726562, 22499.851562, -12932.337891, -21419.164062, 7166.894531, 34443.281250, 79528.398438, -3376.265625, -124098.007812, -89769.000000, -48953.585938, -58285.546875, -30717.080078, 28465.275391, 36786.476562, -73333.539062, -108659.718750, -26504.496094, -4184.164062, 56939.886719, 91732.812500, -70874.437500, -262263.812500, -116749.804688, ]; FFT_max_freq=0.625000;
I (22085) ACTUATE: dataframe - ts: 22083, freq: 0.625000, cue: 0
ts=22189; X_raw=-10169; Y_raw=3428; Z_raw=-1062; X_acc_der=-10169.00; Y_acc_der=3428.00; Z_acc_der=-1062.00; X_gyr_der=-41.71; Y_gyr_der=107.91; Z_gyr_der=-29.37;
ts=22295; X_raw=-17691; Y_raw=-1267; Z_raw=13470; X_acc_der=-17691.00; Y_acc_der=-1267.00; Z_acc_der=13470.00; X_gyr_der=-109.56; Y_gyr_der=34.99; Z_gyr_der=0.79;
ts=22401; X_raw=622; Y_raw=-4393; Z_raw=21604; X_acc_der=622.00; Y_acc_der=-4393.00; Z_acc_der=21604.00; X_gyr_der=-132.15; Y_gyr_der=0.06; Z_gyr_der=18.78;
ts=22507; X_raw=9766; Y_raw=168; Z_raw=13301; X_acc_der=9766.00; Y_acc_der=168.00; Z_acc_der=13301.00; X_gyr_der=-116.12; Y_gyr_der=21.13; Z_gyr_der=34.53;
ts=22613; X_raw=-22454; Y_raw=13658; Z_raw=-7264; X_acc_der=-22454.00; Y_acc_der=13658.00; Z_acc_der=-7264.00; X_gyr_der=-127.97; Y_gyr_der=17.22; Z_gyr_der=49.59;
ts=22719; X_raw=-25158; Y_raw=5083; Z_raw=-8817; X_acc_der=-25158.00; Y_acc_der=5083.00; Z_acc_der=-8817.00; X_gyr_der=-91.36; Y_gyr_der=29.56; Z_gyr_der=71.42;
ts=22825; X_raw=9593; Y_raw=-14148; Z_raw=-6649; X_acc_der=9593.00; Y_acc_der=-14148.00; Z_acc_der=-6649.00; X_gyr_der=-125.98; Y_gyr_der=8.55; Z_gyr_der=66.32;
ts=22931; X_raw=12946; Y_raw=-10534; Z_raw=-3695; X_acc_der=12946.00; Y_acc_der=-10534.00; Z_acc_der=-3695.00; X_gyr_der=-90.47; Y_gyr_der=3.39; Z_gyr_der=34.93;
ts=23037; X_raw=-17380; Y_raw=8491; Z_raw=-16458; X_acc_der=-17380.00; Y_acc_der=8491.00; Z_acc_der=-16458.00; X_gyr_der=-75.02; Y_gyr_der=57.40; Z_gyr_der=38.93;
ts=23143; X_raw=-7922; Y_raw=9871; Z_raw=1915; X_acc_der=-7922.00; Y_acc_der=9871.00; Z_acc_der=1915.00; X_gyr_der=-190.90; Y_gyr_der=24.06; Z_gyr_der=53.77;
ts=23249; X_raw=-2261; Y_raw=-19833; Z_raw=32767; X_acc_der=-2261.00; Y_acc_der=-19833.00; Z_acc_der=32767.00; X_gyr_der=-214.38; Y_gyr_der=56.18; Z_gyr_der=137.37;
ts=23355; X_raw=-6742; Y_raw=-32768; Z_raw=32767; X_acc_der=-6742.00; Y_acc_der=-32768.00; Z_acc_der=32767.00; X_gyr_der=-78.66; Y_gyr_der=22.78; Z_gyr_der=53.77;
ts=23461; X_raw=12458; Y_raw=-28766; Z_raw=23845; X_acc_der=12458.00; Y_acc_der=-28766.00; Z_acc_der=23845.00; X_gyr_der=-33.98; Y_gyr_der=-50.14; Z_gyr_der=-21.53;
ts=23567; X_raw=-32768; Y_raw=-3382; Z_raw=-10151; X_acc_der=-32768.00; Y_acc_der=-3382.00; Z_acc_der=-10151.00; X_gyr_der=103.24; Y_gyr_der=80.00; Z_gyr_der=-10.87;
ts=23673; X_raw=27240; Y_raw=32767; Z_raw=-8591; X_acc_der=27240.00; Y_acc_der=32767.00; Z_acc_der=-8591.00; X_gyr_der=27.45; Y_gyr_der=47.73; Z_gyr_der=17.47;
ts=23779; X_raw=-12416; Y_raw=-32768; Z_raw=26802; X_acc_der=-12416.00; Y_acc_der=-32768.00; Z_acc_der=26802.00; X_gyr_der=-149.53; Y_gyr_der=139.02; Z_gyr_der=250.13;
ts=23885; X_raw=-32768; Y_raw=-27479; Z_raw=2262; X_acc_der=-32768.00; Y_acc_der=-27479.00; Z_acc_der=2262.00; X_gyr_der=25.74; Y_gyr_der=-9.86; Z_gyr_der=42.32;
ts=23991; X_raw=-16135; Y_raw=-21269; Z_raw=-28331; X_acc_der=-16135.00; Y_acc_der=-21269.00; Z_acc_der=-28331.00; X_gyr_der=37.71; Y_gyr_der=-26.63; Z_gyr_der=167.94;
ts=24097; X_raw=32767; Y_raw=-22264; Z_raw=-3367; X_acc_der=32767.00; Y_acc_der=-22264.00; Z_acc_der=-3367.00; X_gyr_der=82.26; Y_gyr_der=25.37; Z_gyr_der=-23.27;
ts=24203; X_raw=19097; Y_raw=4281; Z_raw=7499; X_acc_der=19097.00; Y_acc_der=4281.00; Z_acc_der=7499.00; X_gyr_der=79.57; Y_gyr_der=72.21; Z_gyr_der=22.41;
ts=24309; X_raw=-30017; Y_raw=-5514; Z_raw=-5622; X_acc_der=-30017.00; Y_acc_der=-5514.00; Z_acc_der=-5622.00; X_gyr_der=82.17; Y_gyr_der=50.96; Z_gyr_der=88.15;
ts=24415; X_raw=-3754; Y_raw=-1052; Z_raw=5975; X_acc_der=-3754.00; Y_acc_der=-1052.00; Z_acc_der=5975.00; X_gyr_der=100.06; Y_gyr_der=-1.68; Z_gyr_der=132.98;
ts=24521; X_raw=-1116; Y_raw=16636; Z_raw=2382; X_acc_der=-1116.00; Y_acc_der=16636.00; Z_acc_der=2382.00; X_gyr_der=76.52; Y_gyr_der=21.65; Z_gyr_der=111.54;
ts=24627; X_raw=2805; Y_raw=-20882; Z_raw=141; X_acc_der=2805.00; Y_acc_der=-20882.00; Z_acc_der=141.00; X_gyr_der=86.56; Y_gyr_der=19.36; Z_gyr_der=106.84;
ts=24733; X_raw=7692; Y_raw=-7147; Z_raw=2697; X_acc_der=7692.00; Y_acc_der=-7147.00; Z_acc_der=2697.00; X_gyr_der=110.08; Y_gyr_der=9.83; Z_gyr_der=69.01;
ts=24839; X_raw=4671; Y_raw=-2267; Z_raw=-360; X_acc_der=4671.00; Y_acc_der=-2267.00; Z_acc_der=-360.00; X_gyr_der=111.02; Y_gyr_der=0.79; Z_gyr_der=40.73;
ts=24945; X_raw=194; Y_raw=-2168; Z_raw=-787; X_acc_der=194.00; Y_acc_der=-2168.00; Z_acc_der=-787.00; X_gyr_der=111.21; Y_gyr_der=12.43; Z_gyr_der=52.82;
ts=25049; X_raw=251; Y_raw=1327; Z_raw=-408; X_acc_der=251.00; Y_acc_der=1327.00; Z_acc_der=-408.00; X_gyr_der=113.53; Y_gyr_der=12.85; Z_gyr_der=55.73;
ts=25153; X_raw=566; Y_raw=1007; Z_raw=658; X_acc_der=566.00; Y_acc_der=1007.00; Z_acc_der=658.00; X_gyr_der=111.60; Y_gyr_der=15.39; Z_gyr_der=56.70;
ts=25257; X_raw=-499; Y_raw=-136; Z_raw=578; X_acc_der=-499.00; Y_acc_der=-136.00; Z_acc_der=578.00; X_gyr_der=110.53; Y_gyr_der=16.03; Z_gyr_der=62.47;
ts=25361; X_raw=-387; Y_raw=23; Z_raw=-41; X_acc_der=-387.00; Y_acc_der=23.00; Z_acc_der=-41.00; X_gyr_der=112.21; Y_gyr_der=13.80; Z_gyr_der=69.86;
ts=25465; X_raw=502; Y_raw=-668; Z_raw=546; X_acc_der=502.00; Y_acc_der=-668.00; Z_acc_der=546.00; X_gyr_der=111.45; Y_gyr_der=14.14; Z_gyr_der=56.37;
ts=25569; X_raw=-178; Y_raw=-172; Z_raw=352; X_acc_der=-178.00; Y_acc_der=-172.00; Z_acc_der=352.00; X_gyr_der=109.80; Y_gyr_der=11.76; Z_gyr_der=60.34;
ts=25673; X_raw=50; Y_raw=-206; Z_raw=86; X_acc_der=50.00; Y_acc_der=-206.00; Z_acc_der=86.00; X_gyr_der=112.31; Y_gyr_der=14.50; Z_gyr_der=62.84;
